Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,Risk Factor
"52717","CVE-2011-1092","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1153","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1464","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1466","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1467","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1468","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1469","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"52717","CVE-2011-1470","7.5","High","10.91.251.174","tcp","443","PHP 5.3 < 5.3.6 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x installed on the
remote host is older than 5.3.6. 

  - A NULL pointer can be dereferenced in the function
    '_zip_name_locate()' when processing empty archives and
    can lead to application crashes or code execution.
    Exploitation requires the 'ZIPARCHIVE::FL_UNCHANGED'
    setting to be in use. (CVE-2011-0421)

  - A variable casting error exists in the Exif extention,
    which can allow denial of service attacks when handling
    crafted 'Image File Directory' (IFD) header values in
    the PHP function 'exif_read_data()'. Exploitation
    requires a 64bit system and a config setting
    'memory_limit' above 4GB or unlimited. (CVE-2011-0708)

  - An integer overflow vulnerability exists in the
    implementation of the PHP function 'shmop_read()' and
    can allow arbitrary code execution. (CVE-2011-1092)

  - Errors exist in the file 'phar/phar_object.c' in which
    calls to 'zend_throw_exception_ex()' pass data as a
    string format parameter. This can lead to memory
    corruption when handling PHP archives (phar).
    (CVE-2011-1153)

  - A buffer overflow error exists in the C function
    'xbuf_format_converter' when the PHP configuration value
    for 'precision' is set to a large value and can lead to
    application crashes. (CVE-2011-1464)

  - An integer overflow error exists in the C function
    'SdnToJulian()' in the Calendar extension and can lead
    to application crashes. (CVE-2011-1466)

  - An unspecified error exists in the implementation of
    the PHP function 'numfmt_set_symbol()' and PHP method
    'NumberFormatter::setSymbol()' in the Intl extension.
    This error can lead to application crashes.
    (CVE-2011-1467)

  - Multiple memory leaks exist in the OpenSSL extension
    in the PHP functions 'openssl_encrypt' and
    'openssl_decrypt'. (CVE-2011-1468)

  - An unspecified error exists in the Streams component
    when accessing FTP URLs with an HTTP proxy.
    (CVE-2011-1469)

  - An integer signedness error and an unspecified error
    exist in the Zip extension and can lead to denial of
    service via certain ziparchive streams. (CVE-2011-1470,
    CVE-2011-1471)

  - An unspecified error exists in the security enforcement
    regarding the parsing of the fastcgi protocol with the
    'FastCGI Process Manager' (FPM) SAPI.","Upgrade to PHP 5.3.6 or later.","https://bugs.php.net/bug.php?id=54193
https://bugs.php.net/bug.php?id=54055
https://bugs.php.net/bug.php?id=53885
https://bugs.php.net/bug.php?id=53574
https://bugs.php.net/bug.php?id=53512
https://bugs.php.net/bug.php?id=54060
https://bugs.php.net/bug.php?id=54061
https://bugs.php.net/bug.php?id=54092
https://bugs.php.net/bug.php?id=53579
https://bugs.php.net/bug.php?id=49072
https://www.openwall.com/lists/oss-security/2011/02/14/1
http://www.php.net/releases/5_3_6.php
http://www.rooibo.com/2011/03/12/integer-overflow-en-php-2/","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, https://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.6
","","High"
"53896","CVE-2011-0419","4.3","Medium","10.91.251.174","tcp","80","Apache 2.2.x < 2.2.18 APR apr_fnmatch DoS","The remote web server may be affected by a denial of service
vulnerability.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.18. It is, therefore, affected by a denial
of service vulnerability due to an error in the apr_fnmatch() function
of the bundled APR library. 

If mod_autoindex is enabled and has indexed a directory containing
files whose filenames are long, an attacker can cause high CPU usage
with a specially crafted request. 

Note that the remote web server may not actually be affected by this
vulnerability. Nessus did not try to determine whether the affected
module is in use or to check for the issue itself.","Upgrade to Apache version 2.2.18 or later. Alternatively, ensure that
the 'IndexOptions' configuration option is set to 'IgnoreClient'.","https://archive.apache.org/dist/httpd/CHANGES_2.2.18
http://httpd.apache.org/security/vulnerabilities_22.html#2.2.18
http://securityreason.com/achievement_securityalert/98","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.18
","","Medium"
"53896","CVE-2011-0419","4.3","Medium","10.91.251.174","tcp","443","Apache 2.2.x < 2.2.18 APR apr_fnmatch DoS","The remote web server may be affected by a denial of service
vulnerability.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.18. It is, therefore, affected by a denial
of service vulnerability due to an error in the apr_fnmatch() function
of the bundled APR library. 

If mod_autoindex is enabled and has indexed a directory containing
files whose filenames are long, an attacker can cause high CPU usage
with a specially crafted request. 

Note that the remote web server may not actually be affected by this
vulnerability. Nessus did not try to determine whether the affected
module is in use or to check for the issue itself.","Upgrade to Apache version 2.2.18 or later. Alternatively, ensure that
the 'IndexOptions' configuration option is set to 'IgnoreClient'.","https://archive.apache.org/dist/httpd/CHANGES_2.2.18
http://httpd.apache.org/security/vulnerabilities_22.html#2.2.18
http://securityreason.com/achievement_securityalert/98","
  Version source    : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0
  Installed version : 2.2.12
  Fixed version     : 2.2.18
","","Medium"
"54615","","","None","10.91.251.174","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 99
","","None"
"55925","CVE-2011-1148","10.0","Critical","10.91.251.174","tcp","80","PHP 5.3 < 5.3.7 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple vulnerabilities.","According to its banner, the version of PHP 5.3.x running on the
remote host is prior to 5.3.7. It is, therefore, affected by the
following vulnerabilities :

  - A use-after-free vulnerability in substr_replace().
   (CVE-2011-1148)

  - A stack-based buffer overflow in socket_connect().
   (CVE-2011-1938)

  - A code execution vulnerability in ZipArchive::addGlob().
    (CVE-2011-1657)

  - crypt_blowfish was updated to 1.2. (CVE-2011-2483)

  - Multiple NULL pointer dereferences. (CVE-2011-3182)

  - An unspecified crash in error_log(). (CVE-2011-3267)

  - A buffer overflow in crypt(). (CVE-2011-3268)

  - A flaw exists in the php_win32_get_random_bytes()
    function when passing MCRYPT_DEV_URANDOM as source to
    mcrypt_create_iv(). A remote attacker can exploit this
    to cause a denial of service condition.","Upgrade to PHP 5.3.7 or later.","http://securityreason.com/achievement_securityalert/101
http://securityreason.com/exploitalert/10738
https://bugs.php.net/bug.php?id=54238
https://bugs.php.net/bug.php?id=54681
https://bugs.php.net/bug.php?id=54939
http://www.php.net/releases/5_3_7.php","
  Version source     : Server: Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0, X-Powered-By: PHP/5.3.0, http://10.91.251.174/xampp/phpinfo.php
  Installed version  : 5.3.0
  Fixed version      : 5.3.7
","","Critical"
